"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L24248","NullMessageCreator","org.broadleafcommerce.common.email.service.message.NullMessageCreator","L24163","L103","common\src\main\java\org\broadleafcommerce\common\email\service\message\NullMessageCreator.java","27","1","45","2","0","0","0","0","0","0","0","0","2","0","0","3","2","0","0","2","5","0","0","0","0","0","4","0","0","1","1","0","0","1","14","19","2","1","1","0","3","0","3","0","8","3","0","8","1","14","19","2","1","1","0","3","0","3","0","8","3","0","8","1","0","0","10","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"L24262","ThymeleafMessageCreator","org.broadleafcommerce.common.email.service.message.ThymeleafMessageCreator","L24163","L103","common\src\main\java\org\broadleafcommerce\common\email\service\message\ThymeleafMessageCreator.java","28","1","56","2","0","0","0","0","0","0","0","0","1","2","2","6","3","0","0","4","6","0","0","0","0","0","3","0","0","1","1","0","0","1","23","29","2","1","1","0","2","0","2","0","7","12","0","7","1","23","29","2","1","1","0","2","0","2","0","7","12","0","7","1","0","0","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"L24273","VelocityMessageCreator","org.broadleafcommerce.common.email.service.message.VelocityMessageCreator","L24163","L103","common\src\main\java\org\broadleafcommerce\common\email\service\message\VelocityMessageCreator.java","27","1","64","2","0","0","0","0","0","0","0","0","1","1","1","7","2","0","0","2","8","0","0","0","0","0","7","0","0","1","1","0","0","1","31","38","3","3","2","2","6","0","6","2","11","11","0","11","3","31","38","3","3","2","2","6","0","6","2","11","11","0","11","3","0","0","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"L24602","MergeEhCacheManagerFactoryBean","org.broadleafcommerce.common.extensibility.cache.ehcache.MergeEhCacheManagerFactoryBean","L24598","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\cache\ehcache\MergeEhCacheManagerFactoryBean.java","35","1","101","2","0","0","0","0","0","0","0","0","2","2","2","14","2","0","0","2","6","0","0","0","0","0","5","0","0","0","0","0","0","0","60","67","3","0","3","0","4","0","4","2","4","33","0","4","2","60","67","3","0","3","0","4","0","4","2","4","33","0","4","2","0","0","12","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"L24678","AbstractMergeBeanPostProcessor","org.broadleafcommerce.common.extensibility.context.merge.AbstractMergeBeanPostProcessor","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\AbstractMergeBeanPostProcessor.java","72","1","305","2","0.109777","1","10","2","0.0940171","0.136646","22","22","2","8","6","41","2","2","0","1","14","0.785714","0.361111","91","91","11","3","0.361111","91","0","0","2","2","0","161","234","7","5","7","5","13","0","13","6","13","86","0","13","6","161","234","7","5","7","5","13","0","13","6","13","86","0","13","6","0","0","26","10","2","0","0","0","0","8","0","1","0","5","0","0","0","7","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","3","0","1","0","0","0"
"L24744","DynamicResourceIterator","org.broadleafcommerce.common.extensibility.context.merge.DynamicResourceIterator","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\DynamicResourceIterator.java","37","1","122","2","0.271605","1","4","1","0.232558","0.253333","20","19","1","3","3","16","1","1","1","2","10","0.125","0.0853659","7","7","1","7","0.0853659","7","0","0","0","0","0","75","86","3","1","3","1","8","0","7","0","8","38","0","7","0","75","86","3","1","3","1","8","0","7","0","8","38","0","7","0","0","0","31","3","3","0","0","0","0","12","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0"
"L24786","EarlyStageMergeBeanPostProcessor","org.broadleafcommerce.common.extensibility.context.merge.EarlyStageMergeBeanPostProcessor","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\EarlyStageMergeBeanPostProcessor.java","28","1","53","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","1","0.666667","20","20","3","0","0.666667","20","1","1","0","0","1","10","26","8","6","1","1","2","0","2","1","15","2","0","15","7","10","26","8","6","1","1","2","0","2","1","15","2","0","15","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25142","ImportProcessor","org.broadleafcommerce.common.extensibility.context.merge.ImportProcessor","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\ImportProcessor.java","55","1","123","2","0.249249","1","1","1","0.202899","0.196721","14","12","1","3","3","8","3","4","5","10","12","0.333333","0.128571","9","9","1","2","0.128571","9","0","0","0","0","0","61","69","5","0","5","0","2","0","2","0","2","43","0","2","0","61","69","5","0","5","0","2","0","2","0","2","43","0","2","0","0","0","18","2","2","0","0","0","0","11","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"L25246","LateStageMergeBeanPostProcessor","org.broadleafcommerce.common.extensibility.context.merge.LateStageMergeBeanPostProcessor","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\LateStageMergeBeanPostProcessor.java","30","1","53","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","1","0.666667","20","20","3","0","0.666667","20","1","1","0","0","1","10","24","8","6","1","1","2","0","2","1","15","2","0","15","7","10","24","8","6","1","1","2","0","2","1","15","2","0","15","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25260","MergeManager","org.broadleafcommerce.common.extensibility.context.merge.MergeManager","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\MergeManager.java","59","1","251","2","0.229381","2","7","2","0.212435","0.248366","41","38","1","3","3","26","6","1","1","14","19","0.5","0.16092","28","27","2","2","0.154696","28","0","0","0","0","0","146","186","4","0","4","0","5","1","3","1","5","92","1","3","1","153","193","4","5","4","1","7","1","5","1","16","94","1","14","5","0","0","43","5","5","0","0","0","0","18","0","0","0","0","1","0","0","4","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0","0"
"L25285","MergePoint","org.broadleafcommerce.common.extensibility.context.merge.MergePoint","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\MergePoint.java","47","1","113","2","0","0","0","0","0","0","0","0","1","3","3","14","1","1","1","3","6","0.666667","0.27027","20","20","2","1","0.27027","20","0","0","0","0","0","54","67","5","0","5","0","3","0","2","0","3","35","0","2","0","54","67","5","0","5","0","3","0","2","0","3","35","0","2","0","0","0","6","1","5","0","0","0","0","0","0","0","0","1","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24625","MergeXmlConfigResource","org.broadleafcommerce.common.extensibility.context.merge.MergeXmlConfigResource","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\MergeXmlConfigResource.java","39","1","172","2","0.606061","5","23","5","0.58209","0.623932","78","73","1","3","3","27","4","3","3","4","10","0.25","0.0487805","6","5","1","3","0.0487805","6","0","0","2","2","0","117","134","1","1","1","1","6","0","3","0","6","76","0","3","0","117","134","1","1","1","1","6","0","3","0","6","76","0","3","0","0","0","41","6","7","0","0","2","0","26","0","0","0","0","1","0","0","4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0"
"L25388","MultiTenantMergeBeanStatusProvider","org.broadleafcommerce.common.extensibility.context.merge.MultiTenantMergeBeanStatusProvider","L24665","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\context\merge\MultiTenantMergeBeanStatusProvider.java","28","1","36","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0.5","0.461538","6","6","1","1","0.461538","6","1","1","0","0","1","7","9","0","0","0","0","1","0","1","0","1","1","0","1","0","7","9","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25597","InstrumentationRuntimeFactory$1","org.broadleafcommerce.common.extensibility.InstrumentationRuntimeFactory$1","L25584","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\InstrumentationRuntimeFactory.java","84","70","116","10","0","0","0","0","0","0","0","0","1","2","2","7","1","0","0","4","5","0","0.09375","3","0","0","2","0.09375","3","0","0","0","0","0","29","33","0","0","0","0","1","0","1","0","1","17","0","1","0","29","33","0","0","0","0","1","0","1","0","1","17","0","1","0","0","0","5","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L25831","AnnotationsCopyClassTransformer","org.broadleafcommerce.common.extensibility.jpa.copy.AnnotationsCopyClassTransformer","L25825","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\jpa\copy\AnnotationsCopyClassTransformer.java","50","1","171","2","0.106132","1","5","1","0.106557","0.141176","13","12","3","10","10","21","5","0","0","2","9","0.166667","0.212963","23","16","1","5","0.212963","23","1","1","0","0","1","85","122","4","2","4","2","7","0","5","1","7","46","0","5","1","85","122","4","2","4","2","7","0","5","1","7","46","0","5","1","0","3","27","4","2","0","0","0","0","8","0","1","0","5","0","0","0","6","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0"
"L25870","DirectCopyClassTransformer","org.broadleafcommerce.common.extensibility.jpa.copy.DirectCopyClassTransformer","L25825","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\jpa\copy\DirectCopyClassTransformer.java","47","1","210","2","0.0747508","1","5","1","0.0792683","0.102564","13","12","2","9","9","26","5","0","0","2","9","0.166667","0.1875","27","15","1","5","0.1875","27","1","1","0","0","1","117","164","4","2","4","2","7","0","5","1","7","69","0","5","1","117","164","4","2","4","2","7","0","5","1","7","69","0","5","1","0","3","29","5","4","0","0","0","0","8","0","1","0","5","0","0","0","8","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","1","0","0","1"
"L25900","NullClassTransformer","org.broadleafcommerce.common.extensibility.jpa.copy.NullClassTransformer","L25825","L103","common\src\main\java\org\broadleafcommerce\common\extensibility\jpa\copy\NullClassTransformer.java","33","1","45","2","0","0","0","0","0","0","0","0","2","0","0","2","1","1","0","0","2","0.333333","0.444444","8","8","1","2","0.444444","8","1","1","0","0","1","10","13","0","0","0","0","2","0","2","0","2","1","0","2","0","10","13","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","6","2","1","0","0","0","0","0","0","1","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"L26786","SupportLogManager$1","org.broadleafcommerce.common.logging.SupportLogManager$1","L26782","L103","common\src\main\java\org\broadleafcommerce\common\logging\SupportLogManager.java","41","115","46","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27800","PropertyType$AdminPresentation","org.broadleafcommerce.common.presentation.override.PropertyType$AdminPresentation","L27798","L103","common\src\main\java\org\broadleafcommerce\common\presentation\override\PropertyType.java","24","5","50","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","27","27","25","0","25","0","0","25","0","0","0","0","25","0","0","27","27","25","0","25","0","0","25","0","0","0","0","25","0","0","0","0","11","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","9","0","0","0","0"
"L27802","PropertyType$AdminPresentationToOneLookup","org.broadleafcommerce.common.presentation.override.PropertyType$AdminPresentationToOneLookup","L27798","L103","common\src\main\java\org\broadleafcommerce\common\presentation\override\PropertyType.java","52","5","58","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","7","5","0","5","0","0","5","0","0","0","0","5","0","0","7","7","5","0","5","0","0","5","0","0","0","0","5","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0"
"L27804","PropertyType$AdminPresentationDataDrivenEnumeration","org.broadleafcommerce.common.presentation.override.PropertyType$AdminPresentationDataDrivenEnumeration","L27798","L103","common\src\main\java\org\broadleafcommerce\common\presentation\override\PropertyType.java","60","5","66","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","7","5","0","5","0","0","5","0","0","0","0","5","0","0","7","7","5","0","5","0","0","5","0","0","0","0","5","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"L27806","PropertyType$AdminPresentationAdornedTargetCollection","org.broadleafcommerce.common.presentation.override.PropertyType$AdminPresentationAdornedTargetCollection","L27798","L103","common\src\main\java\org\broadleafcommerce\common\presentation\override\PropertyType.java","68","5","91","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","24","24","22","0","22","0","0","22","0","0","0","0","22","0","0","24","24","22","0","22","0","0","22","0","0","0","0","22","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"L27808","PropertyType$AdminPresentationCollection","org.broadleafcommerce.common.presentation.override.PropertyType$AdminPresentationCollection","L27798","L103","common\src\main\java\org\broadleafcommerce\common\presentation\override\PropertyType.java","93","5","108","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","16","16","14","0","14","0","0","14","0","0","0","0","14","0","0","16","16","14","0","14","0","0","14","0","0","0","0","14","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"L27810","PropertyType$AdminPresentationMap","org.broadleafcommerce.common.presentation.override.PropertyType$AdminPresentationMap","L27798","L103","common\src\main\java\org\broadleafcommerce\common\presentation\override\PropertyType.java","110","5","137","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","28","28","26","0","26","0","0","26","0","0","0","0","26","0","0","28","28","26","0","26","0","0","26","0","0","0","0","26","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"L28569","ExploitProtectionServiceImpl$Handler","org.broadleafcommerce.common.security.service.ExploitProtectionServiceImpl$Handler","L28562","L103","common\src\main\java\org\broadleafcommerce\common\security\service\ExploitProtectionServiceImpl.java","49","5","55","6","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","0","0","1","2","0","0","0","7","7","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
