ID,Name,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L98917,ParentChildStressTest,41,1,237,2,0,0,0,0,0,0,0,0,1,2,2,20,19,0,0,28,37,0.8,0.319527,54,50,8,2,0.319527,54,0,0,0,0,0,115,197,5,0,5,0,9,0,9,0,9,68,0,9,0,115,197,5,0,5,0,9,0,9,0,9,68,0,9,0,0,1,9,5,10,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0
L98969,Search1StressTest,47,1,425,2,0.0307143,1,4,1,0.0395778,0.0487013,15,15,1,2,2,45,22,4,3,30,51,0.0588235,0.0147059,3,3,1,16,0.0222222,7,0,0,0,0,0,201,258,18,0,18,0,21,0,16,14,21,107,0,16,14,308,379,26,0,26,0,25,0,20,14,25,162,0,20,14,0,0,98,8,24,0,0,0,0,13,0,0,0,4,8,6,0,3,65,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,10,0,10,4,1,3,0,0,0
L101150,NativeScriptTests,36,1,66,2,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,10,11,0,0,0,0,0,2,0,0,0,0,0,0,0,14,19,0,0,0,0,1,0,1,0,1,5,0,1,0,26,31,0,0,0,0,3,0,3,0,5,7,0,5,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L101168,AbstractSimpleTransportTests,45,1,496,2,0.250871,3,9,7,0.256637,0.271739,116,100,1,1,1,17,13,2,2,14,24,0.1,0.0373134,5,3,1,9,0.0341207,13,0,0,2,2,0,129,166,5,0,5,0,10,0,9,1,10,62,0,9,1,368,452,6,0,6,0,62,0,59,1,62,134,0,59,1,0,0,345,27,15,0,0,0,0,160,0,14,0,0,2,1,0,7,168,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,2,8,5,4,2,0,0
L3019,ClusterHealthAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L3021,ClusterHealthRequest,37,1,178,2,0.116402,1,3,1,0.0704225,0.0884956,10,10,2,2,2,27,7,22,55,17,37,0.1,0.0504202,6,6,2,18,0.0504202,6,3,3,0,0,1,113,142,8,0,6,0,20,0,19,0,27,54,1,26,0,113,142,8,0,6,0,20,0,19,0,27,54,1,26,0,0,0,54,3,11,0,0,0,0,8,0,1,0,0,2,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0
L3027,ClusterHealthRequestBuilder,30,1,96,2,0,0,0,0,0,0,0,0,1,0,0,12,8,60,134,13,25,0.25,0.155172,9,9,3,9,0.155172,9,2,2,0,0,1,49,67,2,0,0,0,12,0,11,10,16,22,0,14,10,49,67,2,0,0,0,12,0,11,10,16,22,0,14,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L3024,ClusterHealthResponse,39,1,252,2,0.342697,2,4,2,0.130841,0.183007,28,28,1,2,2,37,5,45,78,14,45,0.193548,0.105263,18,18,6,25,0.105263,18,2,2,0,0,1,153,214,12,12,12,12,31,0,30,0,31,71,0,30,0,153,214,12,12,12,12,31,0,30,0,31,71,0,30,0,0,0,78,0,33,0,0,0,0,16,0,0,0,0,12,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,7,0,0,0,0,0,0
L3202,ClusterIndexHealth,38,1,220,2,0.37577,2,4,2,0.163934,0.198582,30,28,1,2,2,33,5,4,9,11,39,0.0357143,0.0208333,3,3,1,27,0.0208333,3,1,1,0,0,1,141,183,11,11,11,11,28,0,27,0,28,67,0,27,0,141,183,11,11,11,11,28,0,27,0,28,67,0,27,0,0,0,84,0,27,0,0,0,0,18,0,0,0,0,11,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,7,0,0,0,0,0,0
L3321,ClusterShardHealth,31,1,138,2,0,0,0,0,0,0,0,0,1,0,0,19,4,3,4,8,27,0.0588235,0.0357143,3,3,1,16,0.0357143,3,1,1,0,0,1,81,108,7,6,7,6,19,0,16,0,19,32,0,16,0,81,108,7,6,7,6,19,0,16,0,19,32,0,16,0,0,0,44,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,0,0
L2679,TransportClusterHealthAction,42,1,285,2,0.0863309,1,8,2,0.106557,0.116071,26,26,5,11,5,67,29,1,0,53,60,0.5,0.0468085,11,3,1,1,0.0468085,11,3,3,0,0,1,224,244,9,0,1,0,7,0,1,0,23,147,0,10,0,224,244,9,0,1,0,7,0,1,0,23,147,0,10,0,0,0,44,0,1,0,0,0,0,9,0,1,0,8,0,4,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
L4957,ClusterRerouteAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L4959,ClusterRerouteRequest,31,1,50,2,0,0,0,0,0,0,0,0,3,0,0,4,4,7,3,2,6,0.2,0.111111,2,2,1,4,0.111111,2,3,3,0,0,1,16,20,2,0,0,0,4,0,4,0,11,3,1,11,0,16,20,2,0,0,0,4,0,4,0,11,3,1,11,0,0,0,14,0,6,0,2,0,0,0,0,1,0,0,3,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
L4965,ClusterRerouteRequestBuilder,29,1,55,2,0,0,0,0,0,0,0,0,1,0,0,4,7,3,2,5,9,0.75,0.32,8,8,3,1,0.32,8,2,2,0,0,1,17,27,2,0,0,0,4,0,3,2,8,6,0,6,2,17,27,2,0,0,0,4,0,3,2,8,6,0,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L4962,ClusterRerouteResponse,30,1,42,2,0,0,0,0,0,0,0,0,2,0,0,3,3,7,3,0,3,0.333333,0.166667,2,2,1,2,0.166667,2,2,2,0,0,1,10,13,0,0,0,0,3,0,2,0,3,0,0,2,0,10,13,0,0,0,0,3,0,2,0,3,0,0,2,0,0,0,10,0,5,0,0,0,0,0,0,1,0,0,2,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2689,TransportClusterRerouteAction,41,1,115,2,0.288462,2,8,2,0.2,0.213115,15,13,5,2,2,9,14,2,0,5,11,0.5,0.0425532,2,2,1,1,0.046875,3,3,3,0,0,1,45,57,9,0,1,0,6,0,1,0,22,17,0,10,0,61,75,9,0,1,0,8,0,3,0,24,24,0,12,0,0,0,36,1,3,0,1,0,0,11,0,2,0,0,0,1,0,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L5082,ClusterUpdateSettingsAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L5084,ClusterUpdateSettingsRequest,43,1,134,2,0.303249,2,8,4,0.217391,0.263158,20,20,1,1,1,18,13,8,13,14,28,0.0769231,0.025641,2,2,1,12,0.025641,2,3,3,0,0,1,76,92,4,0,2,0,14,0,12,0,21,36,1,19,0,76,92,4,0,2,0,14,0,12,0,21,36,1,19,0,0,0,51,0,8,0,0,0,0,17,0,0,0,0,5,1,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
L5090,ClusterUpdateSettingsRequestBuilder,32,1,98,2,0,0,0,0,0,0,0,0,1,0,0,12,9,5,4,13,25,0.25,0.140351,8,8,3,9,0.140351,8,2,2,0,0,1,49,67,2,0,0,0,12,0,11,10,16,22,0,14,10,49,67,2,0,0,0,12,0,11,10,16,22,0,14,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L5087,ClusterUpdateSettingsResponse,32,1,44,2,0,0,0,0,0,0,0,0,2,0,0,3,4,8,3,0,3,0.333333,0.230769,3,3,1,2,0.230769,3,2,2,0,0,2,10,13,0,0,0,0,3,0,2,0,3,0,0,2,0,10,13,0,0,0,0,3,0,2,0,3,0,0,2,0,0,0,11,0,5,0,0,0,0,0,0,1,0,0,2,0,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2684,TransportClusterUpdateSettingsAction,47,1,171,2,0.114286,2,8,2,0.12,0.12381,15,13,5,2,2,9,14,2,0,5,11,0.5,0.0625,3,3,1,1,0.0540541,6,3,3,0,0,1,45,56,9,0,1,0,6,0,1,0,22,17,0,10,0,105,125,9,0,1,0,9,0,4,0,25,51,0,13,0,0,0,40,1,3,0,1,0,0,7,0,2,0,1,0,3,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L5308,ClusterStateAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L5310,ClusterStateRequest,33,1,171,2,0,0,0,0,0,0,0,0,2,2,2,25,5,14,21,8,27,0.05,0.0258621,3,3,1,19,0.0258621,3,3,3,0,0,1,113,139,9,0,7,0,19,0,19,0,26,61,1,26,0,113,139,9,0,7,0,19,0,19,0,26,61,1,26,0,0,0,46,4,16,0,0,0,0,0,0,1,0,0,3,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,4,0,0,0,0,0,0
L5316,ClusterStateRequestBuilder,30,1,118,2,0,0,0,0,0,0,0,0,1,0,0,12,7,9,12,13,25,0.75,0.3875,31,31,9,3,0.3875,31,2,2,0,0,1,49,89,2,0,0,0,12,0,11,10,16,22,0,14,10,49,89,2,0,0,0,12,0,11,10,16,22,0,14,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L5313,ClusterStateResponse,33,1,74,2,0,0,0,0,0,0,0,0,1,0,0,8,6,36,34,4,12,0.142857,0.0857143,3,3,1,6,0.0857143,3,2,2,0,0,1,32,42,2,2,2,2,8,0,6,0,8,10,0,6,0,32,42,2,2,2,2,8,0,6,0,8,10,0,6,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L2674,TransportClusterStateAction,41,1,120,2,0,0,0,0,0,0,0,0,6,4,4,19,18,1,0,31,38,0.5,0.0416667,3,3,1,1,0.0416667,3,3,3,0,0,1,69,80,9,0,1,0,7,0,1,0,23,33,0,10,0,69,80,9,0,1,0,7,0,1,0,23,33,0,10,0,0,0,23,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3153,"BaseClusterRequestBuilder<Request extends ActionRequest, Response extends ActionResponse>",30,1,59,2,0,0,0,0,0,0,0,0,1,0,0,5,8,75,155,3,8,0.25,0.115385,3,3,1,3,0.115385,3,1,1,8,8,1,23,30,2,0,2,0,5,0,3,0,5,7,0,3,0,23,30,2,0,2,0,5,0,3,0,5,7,0,3,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L5537,IndicesAliasesAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L5540,IndicesAliasesRequest,47,1,197,2,0,0,0,0,0,0,0,0,1,1,1,22,14,9,15,20,34,0.615385,0.350365,48,48,8,5,0.350365,48,3,3,0,0,1,89,151,4,0,2,0,14,0,12,0,21,47,1,19,0,89,151,4,0,2,0,14,0,12,0,21,47,1,19,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,5,1,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
L5546,IndicesAliasesRequestBuilder,34,1,130,2,0,0,0,0,0,0,0,0,1,0,0,10,9,8,21,11,21,0.9,0.544444,49,49,9,1,0.544444,49,2,2,0,0,1,41,97,2,0,0,0,10,0,9,2,14,18,0,12,2,41,97,2,0,0,0,10,0,9,2,14,18,0,12,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L5543,IndicesAliasesResponse,34,1,64,2,0,0,0,0,0,0,0,0,1,0,0,6,4,10,9,2,8,0.2,0.185185,5,5,1,4,0.185185,5,2,2,0,0,2,22,31,1,1,1,1,6,0,4,0,6,5,0,4,0,22,31,1,1,1,1,6,0,4,0,6,5,0,4,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L2744,TransportIndicesAliasesAction,43,1,118,2,0.390511,3,9,3,0.368421,0.390625,28,25,6,2,2,11,19,1,0,11,18,0.5,0.0526316,3,3,1,1,0.0447761,3,3,3,0,0,1,54,65,9,0,1,0,7,0,1,0,23,22,0,10,0,64,76,9,0,1,0,9,0,3,0,25,26,0,12,0,0,0,54,0,0,0,0,0,0,27,0,2,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L5782,AnalyzeAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L5784,AnalyzeRequest,36,1,198,2,0.127451,1,4,1,0.0613497,0.0819672,10,10,2,2,2,30,6,6,13,12,31,0.222222,0.134752,19,19,4,14,0.134752,19,3,3,0,0,1,122,163,9,0,6,0,19,0,17,0,30,60,0,27,0,122,163,9,0,6,0,19,0,17,0,30,60,0,27,0,0,0,46,2,10,0,0,0,0,8,0,1,0,0,3,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,1
L5790,AnalyzeRequestBuilder,29,1,97,2,0,0,0,0,0,0,0,0,1,0,0,9,5,4,5,10,19,0.777778,0.428571,27,27,7,2,0.428571,27,2,2,0,0,1,36,69,2,0,0,0,9,0,8,6,13,15,0,11,6,36,69,2,0,0,0,9,0,8,6,13,15,0,11,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L5787,AnalyzeResponse,37,1,203,2,0.0867257,1,2,1,0.0598802,0.0704225,10,10,1,5,4,16,7,8,7,17,25,125,0.0422535,3,3,1,7,0.0206897,3,2,3,0,0,2,68,78,2,1,1,1,8,0,7,0,8,36,1,7,0,142,167,7,6,6,6,23,0,21,0,23,68,1,21,0,0,0,69,0,14,0,0,0,0,11,0,0,0,2,5,1,0,3,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0
L2754,TransportAnalyzeAction,57,1,234,2,0,0,0,0,0,0,0,0,8,6,5,41,39,1,0,42,51,0.5,0.0299401,5,3,1,1,0.0299401,5,3,3,0,0,1,162,178,11,0,2,0,9,0,1,0,21,96,0,10,0,162,178,11,0,2,0,9,0,1,0,21,96,0,10,0,0,0,33,0,2,0,0,0,0,0,0,1,0,5,0,2,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L6456,CloseIndexAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L6458,CloseIndexRequest,37,1,112,2,0,0,0,0,0,0,0,0,1,1,1,11,6,7,10,9,19,0.5,0.313433,21,21,4,4,0.313433,21,3,3,0,0,1,46,76,4,0,2,0,10,0,7,0,17,18,1,14,0,46,76,4,0,2,0,10,0,7,0,17,18,1,14,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,4,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
L6464,CloseIndexRequestBuilder,30,1,83,2,0,0,0,0,0,0,0,0,1,0,0,8,7,3,2,9,17,625,0.346939,17,17,5,3,0.346939,17,2,2,0,0,1,32,54,2,0,0,0,8,0,7,5,12,13,0,10,5,32,54,2,0,0,0,8,0,7,5,12,13,0,10,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6461,CloseIndexResponse,34,1,62,2,0,0,0,0,0,0,0,0,1,0,0,6,4,8,4,2,8,0.2,0.185185,5,5,1,4,0.185185,5,2,2,0,0,2,22,29,1,1,1,1,6,0,4,0,6,5,0,4,0,22,29,1,1,1,1,6,0,4,0,6,5,0,4,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L2724,TransportCloseIndexAction,40,1,112,2,0.608696,4,13,4,0.479452,0.508197,35,31,6,2,2,10,19,1,0,15,22,0.5,0.0555556,3,3,1,1,0.046875,3,3,3,0,0,1,51,62,9,0,1,0,7,0,1,0,23,20,0,10,0,61,73,9,0,1,0,9,0,3,0,25,24,0,12,0,0,0,54,0,0,0,0,0,0,27,0,2,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6610,CreateIndexAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L6612,CreateIndexRequest,56,1,289,2,0.217143,3,7,3,0.0982906,0.15942,23,22,2,1,1,33,16,18,31,24,48,0.789474,0.35514,76,75,15,4,0.35514,76,3,3,0,0,1,138,234,7,0,5,0,24,0,18,0,31,69,1,25,0,138,234,7,0,5,0,24,0,18,0,31,69,1,25,0,0,0,37,0,15,0,0,0,0,16,0,1,0,0,7,1,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0
L6618,CreateIndexRequestBuilder,34,1,168,2,0,0,0,0,0,0,0,0,1,0,0,17,10,39,90,18,35,0.823529,0.438017,53,53,14,3,0.438017,53,2,2,0,0,1,68,135,2,0,0,0,17,0,16,10,21,31,0,19,10,68,135,2,0,0,0,17,0,16,10,21,31,0,19,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L6615,CreateIndexResponse,34,1,70,2,0,0,0,0,0,0,0,0,1,0,0,6,4,16,6,2,8,0.6,0.371429,13,13,3,2,0.371429,13,2,2,0,0,2,22,37,1,1,1,1,6,0,4,0,6,5,0,4,0,22,37,1,1,1,1,6,0,4,0,6,5,0,4,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L2709,TransportCreateIndexAction,40,1,116,2,0.399254,3,9,3,0.363636,0.390625,28,25,6,2,2,11,18,4,0,16,23,0.5,0.0526316,3,3,1,1,0.0447761,3,3,3,0,0,1,54,66,9,0,1,0,7,0,1,0,23,22,0,10,0,64,77,9,0,1,0,9,0,3,0,25,26,0,12,0,0,0,55,0,0,0,0,0,0,27,0,2,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6853,DeleteIndexAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L6855,DeleteIndexRequest,37,1,126,2,0.22335,1,3,1,0.111111,0.169492,10,10,1,2,2,15,6,7,9,11,22,0.444444,0.2625,21,21,4,5,0.2625,21,3,3,0,0,1,59,90,4,0,2,0,11,0,8,0,18,27,1,15,0,59,90,4,0,2,0,11,0,8,0,18,27,1,15,0,0,0,25,3,7,0,0,0,0,10,0,0,0,0,4,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0
L6861,DeleteIndexRequestBuilder,30,1,74,2,0,0,0,0,0,0,0,0,1,0,0,6,7,3,2,7,13,0.833333,0.404762,17,17,5,1,0.404762,17,2,2,0,0,1,25,45,2,0,0,0,6,0,5,4,10,10,0,8,4,25,45,2,0,0,0,6,0,5,4,10,10,0,8,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6858,DeleteIndexResponse,34,1,70,2,0,0,0,0,0,0,0,0,1,0,0,6,4,9,7,2,8,0.6,0.371429,13,13,3,2,0.371429,13,2,2,0,0,2,22,37,1,1,1,1,6,0,4,0,6,5,0,4,0,22,37,1,1,1,1,6,0,4,0,6,5,0,4,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L2714,TransportDeleteIndexAction,47,1,155,2,0.221675,3,9,3,0.238532,0.252747,26,23,6,2,2,16,22,2,0,19,27,0.5,0.0428571,3,3,1,1,0.0421053,4,3,3,0,0,1,67,82,11,0,3,0,8,0,1,0,24,28,0,10,0,91,109,11,0,3,0,12,0,5,0,28,37,0,14,0,0,0,77,0,1,0,0,0,0,38,0,3,0,0,0,2,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L7036,IndicesExistsAction,27,1,45,2,0,0,0,0,0,0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L7038,IndicesExistsRequest,31,1,73,2,0,0,0,0,0,0,0,0,1,1,1,10,5,7,7,7,13,0,0,0,0,0,7,0,0,3,3,0,0,1,36,43,3,0,1,0,6,0,6,0,13,17,1,13,0,36,43,3,0,1,0,6,0,6,0,13,17,1,13,0,0,0,17,3,4,0,0,0,0,0,0,0,0,0,2,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0
L7044,IndicesExistsRequestBuilder,29,1,44,2,0,0,0,0,0,0,0,0,1,0,0,3,5,3,2,4,7,0.333333,0.1875,3,3,1,2,0.1875,3,2,2,0,0,1,13,16,2,0,0,0,3,0,2,1,7,4,0,5,1,13,16,2,0,0,0,3,0,2,1,7,4,0,5,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
